Estado;Bacia;Nome Poço ANP;Nome Poço Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia) Assoc;Gás Natural (Mm³/dia) N Assoc;Gás Natural (Mm³/dia) Total;Volume Gás Royalties (m³/mês);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados|Lev|Cort;Fração de Destilados|Lev|Vol;Fração de Destilados|Méd|Corte;Fração de Destilados|Méd|Vol;Fração de Destilados|Pes|Corte;Fração de Destilados|Pes|Vol;% em Volumes Metano;% em Volumes Etano;% em Volumes Propano;% em Volumes Iso-Butano;% em Volumes Butano;% em Volumes Iso-Pentano;% em Volumes n-Pentano;% em Volumes Hexanos;% em Volumes Heptanos;% em Volumes Octanos;% em Volumes Nonanos;% em Volumes Decanos;% em Volumes Undecanos;% em Volumes Oxigênio;% em Volumes Nitrogênio;% em Volumes Gás Carbônico;Densidade GLP Gás;Densidade GLP Líquido;PCS GP(kJ/m³);Data de atualização
Bahia;Recôncavo;1-FSE-1-BA;1FSE 0001  BA;FAZENDA SANTO ESTEVÃO;Nova Petróleo;480000036559753;2023/04;34,9927;0;34,9927;1,1243;0;1,1243;33,728;0,2853;Estação Coletora de Fazenda Santo Estevão;INSTALACAO EMB/DESEMB;166;2022/02;Fazenda Santo Estevão;35,5;< 270ºC;23.9%;270ºC a 458ºC;33.6%;> 458ºC;42.5%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
Rio Grande do Norte;Potiguar;7-ET-1202-RN;7ET1202RN;ESTREITO;Petrobras;480000037939797;2023/04;6,4169;0;6,4169;0,0027;0;0,0027;0,08;423,5097;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;717;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio Grande do Norte;Potiguar;4-BRSA-634D-RN;4JAN4DRN;JAÇANÃ;Potiguar E&P S.A.;486100092252002;2023/04;8,5879;0;8,5879;0,0068;0;0,0068;0,205;15,6373;Estação Coletora Oiticica A (JAN);INSTALACAO EMB/DESEMB;713;;;;< ºC;%;;%;> ºC;%;65,73303;16,61656;10,27692;1,45161;2,28977;0,65699;0,58548;0,08691;0,0185;0,0028;0;0;0;0,0122;2,25933;0,0099;1,99174;527,05919;42383,5668;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-ET-1204-RN;7ET1204RN;ESTREITO;Petrobras;480000037939797;2023/04;3,9414;0;3,9414;0,0016;0;0,0016;0,049;296,5702;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;662;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-AP-294-RN;7AP294RN;CANTO DO AMARO;Petrobras;480000037929724;2023/04;10,7772;0;10,7772;0,0017;0;0,0017;0,05;337,7571;Estação Coletora Alto da Pedra B;INSTALACAO EMB/DESEMB;718;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-ET-1200-RN;7ET1200RN;ESTREITO;Petrobras;480000037939797;2023/04;7,7254;0;7,7254;0,0032;0;0,0032;0,096;405,3931;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;717;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-PML-35-RN;7PML35RN;PONTA DO MEL;3R Areia;480000038169791;2023/04;11,9903;0;11,9903;0,0076;0;0,0076;0,222;13,1283;Estação Coletora de Ponta do Mel;UEP;713;;;;< ºC;%;;%;> ºC;%;65,4611;13,8964;10,2587;2,1314;3,4326;0,9544;0,8689;0,5266;0,2566;0,0911;0,0141;0,0024;0;0,0181;1,78;0,3076;2,04218;533,10357;41701,2528;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-ET-1208-RN;7ET1208RN;ESTREITO;Petrobras;480000037939797;2023/04;1,0349;0;1,0349;0,0004;0;0,0004;0,013;438,309;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;470;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Bahia;Recôncavo;7-FSE-13D-BA;7FSE 0013D BA;FAZENDA SANTO ESTEVÃO;Nova Petróleo;480000036559753;2023/04;0;0;0;0;0;0;0;0;Estação Coletora de Fazenda Santo Estevão;INSTALACAO EMB/DESEMB;0;2022/02;Fazenda Santo Estevão;35,5;< 270ºC;23.9%;270ºC a 458ºC;33.6%;> 458ºC;42.5%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
Rio Grande do Norte;Potiguar;7-ET-1213-RN;7ET1213RN;ESTREITO;Petrobras;480000037939797;2023/04;0,4822;0;0,4822;0,0002;0;0,0002;0,006;513,525;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;692;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-JAN-5-RN;7JAN5RN;JAÇANÃ;Potiguar E&P S.A.;486100092252002;2023/04;16,3736;0;16,3736;0,0148;0;0,0148;0,445;1657,1201;Estação Coletora Oiticica A (JAN);INSTALACAO EMB/DESEMB;714;;;;< ºC;%;;%;> ºC;%;65,73303;16,61656;10,27692;1,45161;2,28977;0,65699;0,58548;0,08691;0,0185;0,0028;0;0;0;0,0122;2,25933;0,0099;1,99174;527,05919;42383,5668;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-ET-1197D-RN;7ET1197DRN;ESTREITO;Petrobras;480000037939797;2023/04;1,5766;0;1,5766;0,0007;0;0,0007;0,02;448,3307;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;701;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-CAM-788-RN;7CAM788RN;CANTO DO AMARO;Petrobras;480000037929724;2023/04;7,9581;0;7,9581;0,0013;0;0,0013;0,037;439,6623;Estação Coletora Canto do Amaro G;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-ET-359-RN;7ET  0359  RN;ESTREITO;Petrobras;480000037939797;2023/04;1,1697;0;1,1697;0,0005;0;0,0005;0,015;170,2262;Estação Coletora Estreito A;INSTALACAO EMB/DESEMB;711;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-PML-27-RN;7PML27RN;PONTA DO MEL;3R Areia;480000038169791;2023/04;7,0502;0;7,0502;0,234;0;0,234;6,826;143,9385;Estação Coletora de Ponta do Mel;UEP;706;;;;< ºC;%;;%;> ºC;%;65,4611;13,8964;10,2587;2,1314;3,4326;0,9544;0,8689;0,5266;0,2566;0,0911;0,0141;0,0024;0;0,0181;1,78;0,3076;2,04218;533,10357;41701,2528;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-ET-1159D-RN;7ET1159DRN;ESTREITO;Petrobras;480000037939797;2023/04;4,4878;0;4,4878;0,0019;0;0,0019;0,056;5,443;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;717;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Ceará;Potiguar;7-FZB-895-CE;7FZB895CE;FAZENDA BELÉM CE;3R Fazenda Belém;480000037959712;2023/04;0,6424;0;0,6424;0,0008;0;0,0008;0,025;23,3874;Estação Coletora Faz. Belém 10 (ET-III);INSTALACAO EMB/DESEMB;720;2017/02;Fazenda Belém;13,2;< 290ºC;8.06%;290ºC a 380ºC;10.43%;> 380ºC;81.51%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
Rio Grande do Norte;Potiguar;7-ET-365-RN;7ET  0365  RN;ESTREITO;Petrobras;480000037939797;2023/04;1,1303;0;1,1303;0,0005;0;0,0005;0,014;374,1338;Estação Coletora Estreito A;INSTALACAO EMB/DESEMB;509;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio Grande do Norte;Potiguar;4-BRSA-423D-RN;4OTC4DRN;JAÇANÃ;Potiguar E&P S.A.;486100092252002;2023/04;35,1196;0;35,1196;0,0124;0;0,0124;0,372;393,8325;Estação Coletora Oiticica A (JAN);INSTALACAO EMB/DESEMB;713;;;;< ºC;%;;%;> ºC;%;65,73303;16,61656;10,27692;1,45161;2,28977;0,65699;0,58548;0,08691;0,0185;0,0028;0;0;0;0,0122;2,25933;0,0099;1,99174;527,05919;42383,5668;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-ET-383-RN;7ET  0383  RN;ESTREITO;Petrobras;480000037939797;2023/04;0,8632;0;0,8632;0,0004;0;0,0004;0,011;245,1726;Estação Coletora Estreito A;INSTALACAO EMB/DESEMB;711;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-CAM-786-RN;7CAM786RN;CANTO DO AMARO;Petrobras;480000037929724;2023/04;3,3464;0;3,3464;0,0005;0;0,0005;0,015;275,4387;Estação Coletora Canto do Amaro H;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;03/06/2023 02:38
Alagoas;Alagoas;7-PIR-205D-AL;7PIR205DAL;PILAR;Origem Alagoas;480000038599701;2023/04;16,4701;0;16,4701;0,5288;0;0,5288;8,508;51,8574;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;652;2017/02;Alagoano;40,8;< 210ºC;30.74%;210ºC a 500ºC;48.66%;> 500ºC;20.6%;76,01;4,46;7,11;1,33;2,38;0,95;1,12;4,24;0,33;0,08;0;0;0;0;1,48;0,51;2,04141;532,91987;38426,0585;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-PML-34-RN;7PML34RN;PONTA DO MEL;3R Areia;480000038169791;2023/04;51,567;0;51,567;0,0329;0;0,0329;0,959;383,0004;Estação Coletora de Ponta do Mel;UEP;702;;;;< ºC;%;;%;> ºC;%;65,4611;13,8964;10,2587;2,1314;3,4326;0,9544;0,8689;0,5266;0,2566;0,0911;0,0141;0,0024;0;0,0181;1,78;0,3076;2,04218;533,10357;41701,2528;03/06/2023 02:38
Alagoas;Alagoas;7-PIR-204D-AL;7PIR204DAL;PILAR;Origem Alagoas;480000038599701;2023/04;3,5491;0;3,5491;0,3234;0;0,3234;5,202;22,9343;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;716;2017/02;Alagoano;40,8;< 210ºC;30.74%;210ºC a 500ºC;48.66%;> 500ºC;20.6%;76,01;4,46;7,11;1,33;2,38;0,95;1,12;4,24;0,33;0,08;0;0;0;0;1,48;0,51;2,04141;532,91987;38426,0585;03/06/2023 02:38
Ceará;Potiguar;7-FZB-840-CE;7FZB840CE;FAZENDA BELÉM CE;3R Fazenda Belém;480000037959712;2023/04;0,4063;0;0,4063;0,0005;0;0,0005;0,016;6,5764;Estação Coletora Faz. Belém 10 (ET-III);INSTALACAO EMB/DESEMB;720;2017/02;Fazenda Belém;13,2;< 290ºC;8.06%;290ºC a 380ºC;10.43%;> 380ºC;81.51%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
Alagoas;Alagoas;7-PIR-193D-AL;7PIR193DAL;PILAR;Origem Alagoas;480000038599701;2023/04;0;0;0;0,1664;0;0,1664;2,677;2,08;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;716;2017/02;Alagoano;40,8;< 210ºC;30.74%;210ºC a 500ºC;48.66%;> 500ºC;20.6%;76,01;4,46;7,11;1,33;2,38;0,95;1,12;4,24;0,33;0,08;0;0;0;0;1,48;0,51;2,04141;532,91987;38426,0585;03/06/2023 02:38
Rio Grande do Norte;Potiguar;3-BRSA-893-RN;3ABV3RN;PATATIVA;Potiguar E&P S.A.;486100092262002;2023/04;5,6988;0;5,6988;0,127;0;0,127;3,811;35,4183;Estação Coletora Central de Leste de Poço Xavier;INSTALACAO EMB/DESEMB;690;;;;< ºC;%;;%;> ºC;%;81,34797;7,50709;5,98343;1,16204;1,78897;0,46928;0,48441;0,27841;0,1208;0,0387;0,0017;0;0;0,0057;0,7863;0,0252;2,02953;531,587;39809,2566;03/06/2023 02:38
Alagoas;Alagoas;7-PIR-198D-AL;7PIR198DAL;PILAR;Origem Alagoas;480000038599701;2023/04;0;0;0;2,2829;0;2,2829;36,73;8,4439;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;718;2017/02;Alagoano;40,8;< 210ºC;30.74%;210ºC a 500ºC;48.66%;> 500ºC;20.6%;76,01;4,46;7,11;1,33;2,38;0,95;1,12;4,24;0,33;0,08;0;0;0;0;1,48;0,51;2,04141;532,91987;38426,0585;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-CAM-800-RN;7CAM800RN;CANTO DO AMARO;Petrobras;480000037929724;2023/04;7,9369;0;7,9369;0,0013;0;0,0013;0,037;186,1947;Estação Coletora Canto do Amaro E;INSTALACAO EMB/DESEMB;719;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;03/06/2023 02:38
Alagoas;Alagoas;7-PIR-194D-AL;7PIR194DAL;PILAR;Origem Alagoas;480000038599701;2023/04;0;1,3162;1,3162;0;33,7116;33,7116;542,392;4,8815;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;717;2017/02;Alagoano;40,8;< 210ºC;30.74%;210ºC a 500ºC;48.66%;> 500ºC;20.6%;76,01;4,46;7,11;1,33;2,38;0,95;1,12;4,24;0,33;0,08;0;0;0;0;1,48;0,51;2,04141;532,91987;38426,0585;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-PML-38-RN;7PML38RN;PONTA DO MEL;3R Areia;480000038169791;2023/04;36,536;0;36,536;0,0233;0;0,0233;0,679;0,487;Estação Coletora de Ponta do Mel;UEP;701;;;;< ºC;%;;%;> ºC;%;65,4611;13,8964;10,2587;2,1314;3,4326;0,9544;0,8689;0,5266;0,2566;0,0911;0,0141;0,0024;0;0,0181;1,78;0,3076;2,04218;533,10357;41701,2528;03/06/2023 02:38
Alagoas;Alagoas;7-PIR-51D-AL;7PIR 0051D AL;PILAR;Origem Alagoas;480000038599701;2023/04;0;0;0;0,1252;0;0,1252;2,014;0;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;659;2017/02;Alagoano;40,8;< 210ºC;30.74%;210ºC a 500ºC;48.66%;> 500ºC;20.6%;76,01;4,46;7,11;1,33;2,38;0,95;1,12;4,24;0,33;0,08;0;0;0;0;1,48;0,51;2,04141;532,91987;38426,0585;03/06/2023 02:38
Ceará;Potiguar;7-FZB-896-CE;7FZB896CE;FAZENDA BELÉM CE;3R Fazenda Belém;480000037959712;2023/04;1,8807;0;1,8807;0,0024;0;0,0024;0,072;55,2805;Estação Coletora Faz. Belém 9 (Faz. Belém);INSTALACAO EMB/DESEMB;720;2017/02;Fazenda Belém;13,2;< 290ºC;8.06%;290ºC a 380ºC;10.43%;> 380ºC;81.51%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
Alagoas;Alagoas;3-PIR-52-AL;3PIR 0052  AL;PILAR;Origem Alagoas;480000038599701;2023/04;0;20,8084;20,8084;0;14,2701;14,2701;229,594;12,5832;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;123;2017/02;Alagoano;40,8;< 210ºC;30.74%;210ºC a 500ºC;48.66%;> 500ºC;20.6%;76,01;4,46;7,11;1,33;2,38;0,95;1,12;4,24;0,33;0,08;0;0;0;0;1,48;0,51;2,04141;532,91987;38426,0585;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-PAT-1D-RN;7PAT1DRN;PATATIVA;Potiguar E&P S.A.;486100092262002;2023/04;25,865;0;25,865;0,1605;0;0,1605;4,815;688,6357;Estação Coletora Central de Leste de Poço Xavier;INSTALACAO EMB/DESEMB;701;;;;< ºC;%;;%;> ºC;%;81,34797;7,50709;5,98343;1,16204;1,78897;0,46928;0,48441;0,27841;0,1208;0,0387;0,0017;0;0;0,0057;0,7863;0,0252;2,02953;531,587;39809,2566;03/06/2023 02:38
Alagoas;Alagoas;7-PIR-69-AL;7PIR 0069  AL;PILAR;Origem Alagoas;480000038599701;2023/04;0;14,5483;14,5483;0;20,3559;20,3559;327,51;19,9205;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;654;2017/02;Alagoano;40,8;< 210ºC;30.74%;210ºC a 500ºC;48.66%;> 500ºC;20.6%;76,01;4,46;7,11;1,33;2,38;0,95;1,12;4,24;0,33;0,08;0;0;0;0;1,48;0,51;2,04141;532,91987;38426,0585;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-CAM-862-RN;7CAM862RN;CANTO DO AMARO;Petrobras;480000037929724;2023/04;4,0976;0;4,0976;0,0007;0;0,0007;0,019;62,9054;Estação Coletora Canto do Amaro F;INSTALACAO EMB/DESEMB;180;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;03/06/2023 02:38
Alagoas;Alagoas;7-PIR-37-AL;7PIR 0037  AL;PILAR;Origem Alagoas;480000038599701;2023/04;0;0;0;14,4141;0;14,4141;231,91;0;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;719;2017/02;Alagoano;40,8;< 210ºC;30.74%;210ºC a 500ºC;48.66%;> 500ºC;20.6%;76,01;4,46;7,11;1,33;2,38;0,95;1,12;4,24;0,33;0,08;0;0;0;0;1,48;0,51;2,04141;532,91987;38426,0585;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-PML-37-RN;7PML37RN;PONTA DO MEL;3R Areia;480000038169791;2023/04;28,708;0;28,708;0,0183;0;0,0183;0,533;16,2302;Estação Coletora de Ponta do Mel;UEP;712;;;;< ºC;%;;%;> ºC;%;65,4611;13,8964;10,2587;2,1314;3,4326;0,9544;0,8689;0,5266;0,2566;0,0911;0,0141;0,0024;0;0,0181;1,78;0,3076;2,04218;533,10357;41701,2528;03/06/2023 02:38
Alagoas;Alagoas;7-PIR-86-AL;7PIR 0086  AL;PILAR;Origem Alagoas;480000038599701;2023/04;34,0769;0;34,0769;3,2037;0;3,2037;51,545;5,5185;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;251;2017/02;Alagoano;40,8;< 210ºC;30.74%;210ºC a 500ºC;48.66%;> 500ºC;20.6%;76,01;4,46;7,11;1,33;2,38;0,95;1,12;4,24;0,33;0,08;0;0;0;0;1,48;0,51;2,04141;532,91987;38426,0585;03/06/2023 02:38
Ceará;Potiguar;7-FZB-882-CE;7FZB882CE;FAZENDA BELÉM CE;3R Fazenda Belém;480000037959712;2023/04;1,1603;0;1,1603;0,0015;0;0,0015;0,044;9,3748;Estação Coletora de Fazenda Belém 8;INSTALACAO EMB/DESEMB;720;2017/02;Fazenda Belém;13,2;< 290ºC;8.06%;290ºC a 380ºC;10.43%;> 380ºC;81.51%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
Alagoas;Alagoas;7-PIR-172D-AL;7PIR172DAL;PILAR;Origem Alagoas;480000038599701;2023/04;3,4598;0;3,4598;1,4396;0;1,4396;23,161;12,0509;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;720;2017/02;Alagoano;40,8;< 210ºC;30.74%;210ºC a 500ºC;48.66%;> 500ºC;20.6%;76,01;4,46;7,11;1,33;2,38;0,95;1,12;4,24;0,33;0,08;0;0;0;0;1,48;0,51;2,04141;532,91987;38426,0585;03/06/2023 02:38
Rio Grande do Norte;Potiguar;3-BRSA-1097-RN;3CS3RN;MAÇARICO;Potiguar E&P S.A.;48610001502200942;2023/04;4,0443;0;4,0443;0,019;0;0,019;0,569;2,2121;Ponto de Coleta CS-03;INSTALACAO EMB/DESEMB;704;;;;< ºC;%;;%;> ºC;%;89,3519;3,6438;2,1064;0,5252;0,657;0,2373;0,2243;0,2086;0,1143;0,0264;0,0008;0;0;0,0059;2,6684;0,2297;2,04749;533,72615;37666,8475;03/06/2023 02:38
Alagoas;Alagoas;7-PIR-244D-AL;7PIR244DAL;PILAR;Origem Alagoas;480000038599701;2023/04;1,1512;0;1,1512;0,0231;0;0,0231;0,372;2,7998;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;714;2017/02;Alagoano;40,8;< 210ºC;30.74%;210ºC a 500ºC;48.66%;> 500ºC;20.6%;76,01;4,46;7,11;1,33;2,38;0,95;1,12;4,24;0,33;0,08;0;0;0;0;1,48;0,51;2,04141;532,91987;38426,0585;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-CAM-868-RN;7CAM868RN;CANTO DO AMARO;Petrobras;480000037929724;2023/04;9,5983;0;9,5983;0,0015;0;0,0015;0,045;44,1752;Estação Coletora Canto do Amaro F;INSTALACAO EMB/DESEMB;678;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;03/06/2023 02:38
Alagoas;Alagoas;7-PIR-237D-AL;7PIR237DAL;PILAR;Origem Alagoas;480000038599701;2023/04;13,9017;0;13,9017;9,0018;0;9,0018;144,831;25,2498;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;718;2017/02;Alagoano;40,8;< 210ºC;30.74%;210ºC a 500ºC;48.66%;> 500ºC;20.6%;76,01;4,46;7,11;1,33;2,38;0,95;1,12;4,24;0,33;0,08;0;0;0;0;1,48;0,51;2,04141;532,91987;38426,0585;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-PML-39-RN;7PML39RN;PONTA DO MEL;3R Areia;480000038169791;2023/04;13,8692;0;13,8692;0,0088;0;0,0088;0,257;235,7878;Estação Coletora de Ponta do Mel;UEP;655;;;;< ºC;%;;%;> ºC;%;65,4611;13,8964;10,2587;2,1314;3,4326;0,9544;0,8689;0,5266;0,2566;0,0911;0,0141;0,0024;0;0,0181;1,78;0,3076;2,04218;533,10357;41701,2528;03/06/2023 02:38
Alagoas;Alagoas;7-PIR-265D-AL;7PIR265DAL;PILAR;Origem Alagoas;480000038599701;2023/04;0;0;0;0,1099;0;0,1099;1,767;17,8561;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;555;2017/02;Alagoano;40,8;< 210ºC;30.74%;210ºC a 500ºC;48.66%;> 500ºC;20.6%;76,01;4,46;7,11;1,33;2,38;0,95;1,12;4,24;0,33;0,08;0;0;0;0;1,48;0,51;2,04141;532,91987;38426,0585;03/06/2023 02:38
Ceará;Potiguar;7-FZB-839-CE;7FZB839CE;FAZENDA BELÉM CE;3R Fazenda Belém;480000037959712;2023/04;16,8441;0;16,8441;0,0214;0;0,0214;0,643;103,7007;Estação Coletora Faz. Belém 10 (ET-III);INSTALACAO EMB/DESEMB;456;2017/02;Fazenda Belém;13,2;< 290ºC;8.06%;290ºC a 380ºC;10.43%;> 380ºC;81.51%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
Alagoas;Alagoas;7-PIR-176D-AL;7PIR176DAL;PILAR;Origem Alagoas;480000038599701;2023/04;11,0428;0;11,0428;0,6807;0;0,6807;10,951;19,7655;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;715;2017/02;Alagoano;40,8;< 210ºC;30.74%;210ºC a 500ºC;48.66%;> 500ºC;20.6%;76,01;4,46;7,11;1,33;2,38;0,95;1,12;4,24;0,33;0,08;0;0;0;0;1,48;0,51;2,04141;532,91987;38426,0585;03/06/2023 02:38
Rio Grande do Norte;Potiguar;1-BRSA-1038-RN;1MU2RN;MAÇARICO;Potiguar E&P S.A.;48610001502200942;2023/04;0,742;0;0,742;0,0002;0;0,0002;0,005;0,0371;Ponto de Coleta MU-02;INSTALACAO EMB/DESEMB;711;;;;< ºC;%;;%;> ºC;%;89,3519;3,6438;2,1064;0,5252;0,657;0,2373;0,2243;0,2086;0,1143;0,0264;0,0008;0;0;0,0059;2,6684;0,2297;2,04749;533,72615;37666,8475;03/06/2023 02:38
Alagoas;Alagoas;7-PIR-268D-AL;7PIR268DAL;PILAR;Origem Alagoas;480000038599701;2023/04;41,796;0;41,796;0,9533;0;0,9533;15,337;108,7454;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;706;2017/02;Alagoano;40,8;< 210ºC;30.74%;210ºC a 500ºC;48.66%;> 500ºC;20.6%;76,01;4,46;7,11;1,33;2,38;0,95;1,12;4,24;0,33;0,08;0;0;0;0;1,48;0,51;2,04141;532,91987;38426,0585;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-CAM-883-RN;7CAM883RN;CANTO DO AMARO;Petrobras;480000037929724;2023/04;22,4332;0;22,4332;0,0171;0;0,0171;0,508;2909,8567;Estação Coletora Canto do Amaro F;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;03/06/2023 02:38
Alagoas;Alagoas;7-PIR-173D-AL;7PIR173DAL;PILAR;Origem Alagoas;480000038599701;2023/04;20,7256;0;20,7256;0,5367;0;0,5367;8,635;67,0372;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;714;2017/02;Alagoano;40,8;< 210ºC;30.74%;210ºC a 500ºC;48.66%;> 500ºC;20.6%;76,01;4,46;7,11;1,33;2,38;0,95;1,12;4,24;0,33;0,08;0;0;0;0;1,48;0,51;2,04141;532,91987;38426,0585;03/06/2023 02:38
