Estado;Bacia;Nome Poço ANP;Nome Poço Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia) Assoc;Gás Natural (Mm³/dia) N Assoc;Gás Natural (Mm³/dia) Total;Volume Gás Royalties (m³/mês);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados|Lev|Cort;Fração de Destilados|Lev|Vol;Fração de Destilados|Méd|Corte;Fração de Destilados|Méd|Vol;Fração de Destilados|Pes|Corte;Fração de Destilados|Pes|Vol;% em Volumes Metano;% em Volumes Etano;% em Volumes Propano;% em Volumes Iso-Butano;% em Volumes Butano;% em Volumes Iso-Pentano;% em Volumes n-Pentano;% em Volumes Hexanos;% em Volumes Heptanos;% em Volumes Octanos;% em Volumes Nonanos;% em Volumes Decanos;% em Volumes Undecanos;% em Volumes Oxigênio;% em Volumes Nitrogênio;% em Volumes Gás Carbônico;Densidade GLP Gás;Densidade GLP Líquido;PCS GP(kJ/m³);Data de atualização
Bahia;Recôncavo;7-RO-77-BA;7RO  0077  BA;MATA DE SÃO JOÃO;PetroRecôncavo;480000036719718;2023/06;1,1666;0;1,1666;0,0019;0;0,0019;0,056;25,1068;Estação Remanso;INSTALACAO EMB/DESEMB;719;;;;< ºC;%;;%;> ºC;%;76,4173;8,8227;5,1695;1,3472;2,2675;0,8067;0,9588;0,8102;0,462;0,2093;0,0622;0,0126;0;0,0131;1,6131;1,0278;2,07908;537,49442;39478,7016;07/08/2023 02:49
Bahia;Recôncavo;7-RO-78-BA;7RO  0078  BA;MATA DE SÃO JOÃO;PetroRecôncavo;480000036719718;2023/06;1,402;0;1,402;0,0009;0;0,0009;0,026;16,6181;Estação Remanso;INSTALACAO EMB/DESEMB;686;;;;< ºC;%;;%;> ºC;%;76,4173;8,8227;5,1695;1,3472;2,2675;0,8067;0,9588;0,8102;0,462;0,2093;0,0622;0,0126;0;0,0131;1,6131;1,0278;2,07908;537,49442;39478,7016;07/08/2023 02:49
Bahia;Recôncavo;7-RO-89-BA;7RO  0089  BA;MATA DE SÃO JOÃO;PetroRecôncavo;480000036719718;2023/06;0,0019;0;0,0019;0,0034;0;0,0034;0,1;0,0256;Estação Remanso;INSTALACAO EMB/DESEMB;53;;;;< ºC;%;;%;> ºC;%;76,4173;8,8227;5,1695;1,3472;2,2675;0,8067;0,9588;0,8102;0,462;0,2093;0,0622;0,0126;0;0,0131;1,6131;1,0278;2,07908;537,49442;39478,7016;07/08/2023 02:49
Bahia;Recôncavo;7-RO-93-BA;7RO  0093  BA;MATA DE SÃO JOÃO;PetroRecôncavo;480000036719718;2023/06;4,2351;0;4,2351;0,0658;0;0,0658;1,955;4,4029;Estação S. Roque;INSTALACAO EMB/DESEMB;720;;;;< ºC;%;;%;> ºC;%;76,4173;8,8227;5,1695;1,3472;2,2675;0,8067;0,9588;0,8102;0,462;0,2093;0,0622;0,0126;0;0,0131;1,6131;1,0278;2,07908;537,49442;39478,7016;07/08/2023 02:49
Bahia;Recôncavo;7-RO-99-BA;7RO  0099  BA;MATA DE SÃO JOÃO;PetroRecôncavo;480000036719718;2023/06;0,9674;0;0,9674;0,0186;0;0,0186;0,554;41,8348;Ponto de Coleta de Búfalo;INSTALACAO EMB/DESEMB;720;;;;< ºC;%;;%;> ºC;%;76,4173;8,8227;5,1695;1,3472;2,2675;0,8067;0,9588;0,8102;0,462;0,2093;0,0622;0,0126;0;0,0131;1,6131;1,0278;2,07908;537,49442;39478,7016;07/08/2023 02:49
Bahia;Recôncavo;7-RO-101-BA;7RO  0101  BA;MATA DE SÃO JOÃO;PetroRecôncavo;480000036719718;2023/06;0,1113;0;0,1113;0,0047;0;0,0047;0,139;0,0568;Estação S. Roque;INSTALACAO EMB/DESEMB;720;;;;< ºC;%;;%;> ºC;%;76,4173;8,8227;5,1695;1,3472;2,2675;0,8067;0,9588;0,8102;0,462;0,2093;0,0622;0,0126;0;0,0131;1,6131;1,0278;2,07908;537,49442;39478,7016;07/08/2023 02:49
Bahia;Recôncavo;7-RO-102-BA;7RO  0102  BA;MATA DE SÃO JOÃO;PetroRecôncavo;480000036719718;2023/06;0,0476;0;0,0476;0,0007;0;0,0007;0,019;0,1147;Estação S. Roque;INSTALACAO EMB/DESEMB;720;;;;< ºC;%;;%;> ºC;%;76,4173;8,8227;5,1695;1,3472;2,2675;0,8067;0,9588;0,8102;0,462;0,2093;0,0622;0,0126;0;0,0131;1,6131;1,0278;2,07908;537,49442;39478,7016;07/08/2023 02:49
Bahia;Recôncavo;7-RO-106-BA;7RO106BA;MATA DE SÃO JOÃO;PetroRecôncavo;480000036719718;2023/06;22,4039;0;22,4039;0,0346;0;0,0346;1,028;298,3846;Estação S. Roque;INSTALACAO EMB/DESEMB;716;;;;< ºC;%;;%;> ºC;%;76,4173;8,8227;5,1695;1,3472;2,2675;0,8067;0,9588;0,8102;0,462;0,2093;0,0622;0,0126;0;0,0131;1,6131;1,0278;2,07908;537,49442;39478,7016;07/08/2023 02:49
Bahia;Recôncavo;7-RO-114D-BA;7RO114DBA;MATA DE SÃO JOÃO;PetroRecôncavo;480000036719718;2023/06;1,2202;0;1,2202;0,0001;0;0,0001;0,002;3,1097;Estação Remanso;INSTALACAO EMB/DESEMB;719;;;;< ºC;%;;%;> ºC;%;76,4173;8,8227;5,1695;1,3472;2,2675;0,8067;0,9588;0,8102;0,462;0,2093;0,0622;0,0126;0;0,0131;1,6131;1,0278;2,07908;537,49442;39478,7016;07/08/2023 02:49
Bahia;Recôncavo;7-RO-17-BA;7RO  0017  BA;MATA DE SÃO JOÃO;PetroRecôncavo;480000036719718;2023/06;0,4348;0;0,4348;0;0;0;0;6,3072;Estação Remanso;INSTALACAO EMB/DESEMB;717;;;;< ºC;%;;%;> ºC;%;76,4173;8,8227;5,1695;1,3472;2,2675;0,8067;0,9588;0,8102;0,462;0,2093;0,0622;0,0126;0;0,0131;1,6131;1,0278;2,07908;537,49442;39478,7016;07/08/2023 02:49
Bahia;Recôncavo;7-RO-14-BA;7RO  0014  BA;MATA DE SÃO JOÃO;PetroRecôncavo;480000036719718;2023/06;0,3533;0;0,3533;0,0009;0;0,0009;0,026;2,1438;Estação Remanso;INSTALACAO EMB/DESEMB;714;;;;< ºC;%;;%;> ºC;%;76,4173;8,8227;5,1695;1,3472;2,2675;0,8067;0,9588;0,8102;0,462;0,2093;0,0622;0,0126;0;0,0131;1,6131;1,0278;2,07908;537,49442;39478,7016;07/08/2023 02:49
Bahia;Recôncavo;7-MJ-11-BA;7MJ  0011  BA;MATA DE SÃO JOÃO;PetroRecôncavo;480000036709747;2023/06;1,728;0;1,728;0,0299;0;0,0299;0,89;0,161;Estação S. Roque;INSTALACAO EMB/DESEMB;103;;;;< ºC;%;;%;> ºC;%;76,4173;8,8227;5,1695;1,3472;2,2675;0,8067;0,9588;0,8102;0,462;0,2093;0,0622;0,0126;0;0,0131;1,6131;1,0278;2,07908;537,49442;39478,7016;07/08/2023 02:49
Bahia;Recôncavo;3-RO-5-BA;3RO  0005  BA;MATA DE SÃO JOÃO;PetroRecôncavo;480000036719718;2023/06;0,3642;0;0,3642;0,0009;0;0,0009;0,025;0,746;Estação Remanso;INSTALACAO EMB/DESEMB;720;;;;< ºC;%;;%;> ºC;%;76,4173;8,8227;5,1695;1,3472;2,2675;0,8067;0,9588;0,8102;0,462;0,2093;0,0622;0,0126;0;0,0131;1,6131;1,0278;2,07908;537,49442;39478,7016;07/08/2023 02:49
Bahia;Recôncavo;3-RO-11-BA;3RO  0011  BA;MATA DE SÃO JOÃO;PetroRecôncavo;480000036719718;2023/06;1,4576;0;1,4576;0,0004;0;0,0004;0,011;3,7393;Estação Remanso;INSTALACAO EMB/DESEMB;718;;;;< ºC;%;;%;> ºC;%;76,4173;8,8227;5,1695;1,3472;2,2675;0,8067;0,9588;0,8102;0,462;0,2093;0,0622;0,0126;0;0,0131;1,6131;1,0278;2,07908;537,49442;39478,7016;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CAM-1426D-RN;7CAM1426DRN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;26,5856;0;26,5856;0,0041;0;0,0041;0,122;7,1679;Estação Coletora Canto do Amaro E;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CAM-1430-RN;7CAM1430RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;17,2177;0;17,2177;1,358;0;1,358;40,497;324,2814;Estação Coletora Central de Benfica;INSTALACAO EMB/DESEMB;688;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CAM-1432-RN;7CAM1432RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;25,0936;0;25,0936;0,3595;0;0,3595;10,72;187,3462;Estação Coletora Central de Benfica;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CAM-141-RN;7CAM 0141  RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;12,6083;0;12,6083;0,0006;0;0,0006;0,018;1818,4608;Estação Coletora Canto do Amaro G;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CAM-1393D-RN;7CAM1393DRN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;0;0;0;0;0;0;0;0;Estação Coletora Canto do Amaro D;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CAM-1392D-RN;7-CAM-1392D-RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;29,7952;0;29,7952;0,0047;0;0,0047;0,139;2928,7318;Estação Coletora Canto do Amaro E;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CAM-1388D-RN;7CAM1388DRN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;5,3413;0;5,3413;0,0004;0;0,0004;0,012;12,1743;Estação Coletora Canto do Amaro B;INSTALACAO EMB/DESEMB;168;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CAM-1349D-RN;7CAM1349DRN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;2,197;0;2,197;0,0002;0;0,0002;0,005;37,3239;Estação Coletora Canto do Amaro B;INSTALACAO EMB/DESEMB;153;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CAM-135-RN;7CAM 0135  RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;0;0;0;0;0;0;0;0;Estação Coletora Canto do Amaro H;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CAM-1350-RN;7CAM1350RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;1,1693;0;1,1693;0,0001;0;0,0001;0,002;85,9295;Estação Coletora Canto do Amaro B;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CAM-1351-RN;7CAM1351RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;18,6734;0;18,6734;0,0016;0;0,0016;0,046;294,5489;Estação Coletora Canto do Amaro B;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CAM-1354-RN;7CAM1354RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;3,6439;0;3,6439;0,0006;0;0,0006;0,017;21,5357;Estação Coletora Canto do Amaro J;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CAM-1355-RN;7CAM1355RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;9,8744;0;9,8744;0,0016;0;0,0016;0,046;843,2564;Estação Coletora Canto do Amaro J;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CAM-1356-RN;7CAM1356RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;0,5506;0;0,5506;0,0001;0;0,0001;0,001;28,2274;Estação Coletora Alto da Pedra B;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-BVS-52-RN;7BVS52RN;BENFICA;3R Potiguar;4861000400398;2023/06;0;0;0;0;0;0;0;0,0031;Estação Coletora Central de Benfica;INSTALACAO EMB/DESEMB;528;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-BVS-51-RN;7BVS51RN;BENFICA;3R Potiguar;4861000400398;2023/06;11,9431;0;11,9431;0,0475;0;0,0475;1,426;878,3609;Estação Coletora Central de Benfica;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-BVS-50-RN;7BVS50RN;BENFICA;3R Potiguar;4861000400398;2023/06;12,0909;0;12,0909;0,0485;0;0,0485;1,455;379,3563;Estação Coletora Central de Benfica;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-BVS-66-RN;7BVS66RN;BENFICA;3R Potiguar;4861000400398;2023/06;6,4584;0;6,4584;0,0678;0;0,0678;2,033;214,4553;Estação Coletora Central de Benfica;INSTALACAO EMB/DESEMB;181;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-BVS-35-RN;7BVS 0035  RN;BENFICA;3R Potiguar;4861000400398;2023/06;2,2149;0;2,2149;0,0089;0;0,0089;0,266;376,8808;Estação Coletora Central de Benfica;INSTALACAO EMB/DESEMB;192;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-BVS-48-RN;7BVS 0048  RN;BENFICA;3R Potiguar;4861000400398;2023/06;0;0;0;0;0;0;0;0;Estação Coletora Central de Benfica;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-BVS-47-RN;7BVS 0047  RN;BENFICA;3R Potiguar;4861000400398;2023/06;2,2369;0;2,2369;0,0106;0;0,0106;0,318;307,7485;Estação Coletora Central de Benfica;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-BVS-45-RN;7BVS 0045  RN;BENFICA;3R Potiguar;4861000400398;2023/06;0,5516;0;0,5516;0,0022;0;0,0022;0,067;54,8792;Estação Coletora Central de Benfica;INSTALACAO EMB/DESEMB;719;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-BVS-44-RN;7BVS 0044  RN;BENFICA;3R Potiguar;4861000400398;2023/06;0;0;0;0;0;0;0;0,0038;Estação Coletora Central de Benfica;INSTALACAO EMB/DESEMB;528;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-BVS-42-RN;7BVS 0042  RN;BENFICA;3R Potiguar;4861000400398;2023/06;7,109;0;7,109;0,0286;0;0,0286;0,859;190,5781;Estação Coletora Central de Benfica;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CAM-1200-RN;7CAM1200RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;7,1022;0;7,1022;0,0008;0;0,0008;0,022;654,1411;Estação Coletora CAM-N;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CAM-1212D-RN;7CAM1212DRN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;0;0;0;0;0;0;0;0,0004;Estação Coletora Canto do Amaro C;INSTALACAO EMB/DESEMB;552;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CAM-1213D-RN;7CAM1213DRN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;0,6885;0;0,6885;0,0001;0;0,0001;0,001;12,8195;Estação Coletora Canto do Amaro E;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CAM-1214-RN;7CAM1214RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;3,2592;0;3,2592;0,0006;0;0,0006;0,016;52,9139;Estação Coletora Canto do Amaro D;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CAM-1217-RN;7CAM1217RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;9,8849;0;9,8849;0,001;0;0,001;0,03;216,8284;Estação Coletora Canto do Amaro F;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CAM-1218-RN;7CAM1218RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;12,1668;0;12,1668;0,0014;0;0,0014;0,04;525,2912;Estação Coletora Canto do Amaro F;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CAM-1219-RN;7CAM1219RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;24,2627;0;24,2627;0,0027;0;0,0027;0,08;1049,5164;Estação Coletora Canto do Amaro F;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CAM-1222-RN;7CAM1222RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;14,3173;0;14,3173;0,0015;0;0,0015;0,045;999,5361;Estação Coletora Canto do Amaro F;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ET-959-RN;7ET959RN;ESTREITO;3R Potiguar;480000037939797;2023/06;16,0493;0;16,0493;0,0066;0;0,0066;0,198;7,722;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ET-96-RN;7ET  0096  RN;ESTREITO;3R Potiguar;480000037939797;2023/06;24,9856;0;24,9856;0,0103;0;0,0103;0,308;460,6586;Estação Coletora Estreito A;INSTALACAO EMB/DESEMB;704;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ET-960-RN;7ET960RN;ESTREITO;3R Potiguar;480000037939797;2023/06;5,108;0;5,108;0,0021;0;0,0021;0,063;199,8472;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;563;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Ceará;Potiguar;7-FZB-213-CE;7FZB 0213  CE;FAZENDA BELÉM CE;3R Fazenda Belém;480000037959712;2023/06;1,1892;0;1,1892;0,0015;0;0,0015;0,045;10,2438;Estação Coletora de Fazenda Belém 8;INSTALACAO EMB/DESEMB;712;2017/02;Fazenda Belém;13,2;< 290ºC;8.06%;290ºC a 380ºC;10.43%;> 380ºC;81.51%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Ceará;Potiguar;7-FZB-215-CE;7FZB 0215  CE;FAZENDA BELÉM CE;3R Fazenda Belém;480000037959712;2023/06;1,6255;0;1,6255;0,0021;0;0,0021;0,062;19,3646;Estação Coletora de Fazenda Belém 8;INSTALACAO EMB/DESEMB;712;2017/02;Fazenda Belém;13,2;< 290ºC;8.06%;290ºC a 380ºC;10.43%;> 380ºC;81.51%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Ceará;Potiguar;7-FZB-216-CE;7FZB 0216  CE;FAZENDA BELÉM CE;3R Fazenda Belém;480000037959712;2023/06;5,5621;0;5,5621;0,0071;0;0,0071;0,212;114,7087;Estação Coletora de Fazenda Belém 8;INSTALACAO EMB/DESEMB;677;2017/02;Fazenda Belém;13,2;< 290ºC;8.06%;290ºC a 380ºC;10.43%;> 380ºC;81.51%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Ceará;Potiguar;7-FZB-225-CE;7FZB 0225  CE;FAZENDA BELÉM CE;3R Fazenda Belém;480000037959712;2023/06;1,662;0;1,662;0,0021;0;0,0021;0,063;23,7117;Estação Coletora Faz. Belém 10 (ET-III);INSTALACAO EMB/DESEMB;712;2017/02;Fazenda Belém;13,2;< 290ºC;8.06%;290ºC a 380ºC;10.43%;> 380ºC;81.51%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Ceará;Potiguar;7-FZB-227-CE;7FZB 0227  CE;FAZENDA BELÉM CE;3R Fazenda Belém;480000037959712;2023/06;3,4449;0;3,4449;0,0044;0;0,0044;0,131;41,8008;Estação Coletora Faz. Belém 10 (ET-III);INSTALACAO EMB/DESEMB;712;2017/02;Fazenda Belém;13,2;< 290ºC;8.06%;290ºC a 380ºC;10.43%;> 380ºC;81.51%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Ceará;Potiguar;7-FZB-229-CE;7FZB 0229  CE;FAZENDA BELÉM CE;3R Fazenda Belém;480000037959712;2023/06;0,377;0;0,377;0,0005;0;0,0005;0,014;25,0882;Estação Coletora Faz. Belém 9 (Faz. Belém);INSTALACAO EMB/DESEMB;712;2017/02;Fazenda Belém;13,2;< 290ºC;8.06%;290ºC a 380ºC;10.43%;> 380ºC;81.51%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Ceará;Potiguar;7-FZB-251-CE;7FZB 0251  CE;FAZENDA BELÉM CE;3R Fazenda Belém;480000037959712;2023/06;4,3534;0;4,3534;0,0055;0;0,0055;0,166;221,9619;Estação Coletora de Fazenda Belém 5;INSTALACAO EMB/DESEMB;720;2017/02;Fazenda Belém;13,2;< 290ºC;8.06%;290ºC a 380ºC;10.43%;> 380ºC;81.51%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Ceará;Potiguar;7-FZB-252-CE;7FZB 0252  CE;FAZENDA BELÉM CE;3R Fazenda Belém;480000037959712;2023/06;0,3539;0;0,3539;0,0005;0;0,0005;0,014;35,1387;Estação Coletora de Fazenda Belém 5;INSTALACAO EMB/DESEMB;720;2017/02;Fazenda Belém;13,2;< 290ºC;8.06%;290ºC a 380ºC;10.43%;> 380ºC;81.51%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Ceará;Potiguar;7-FZB-253-CE;7FZB 0253  CE;FAZENDA BELÉM CE;3R Fazenda Belém;480000037959712;2023/06;0,6875;0;0,6875;0,0009;0;0,0009;0,026;70,8486;Estação Coletora de Fazenda Belém 5;INSTALACAO EMB/DESEMB;720;2017/02;Fazenda Belém;13,2;< 290ºC;8.06%;290ºC a 380ºC;10.43%;> 380ºC;81.51%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
