Estado;Bacia;Nome Poço ANP;Nome Poço Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia) Assoc;Gás Natural (Mm³/dia) N Assoc;Gás Natural (Mm³/dia) Total;Volume Gás Royalties (m³/mês);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados|Lev|Cort;Fração de Destilados|Lev|Vol;Fração de Destilados|Méd|Corte;Fração de Destilados|Méd|Vol;Fração de Destilados|Pes|Corte;Fração de Destilados|Pes|Vol;% em Volumes Metano;% em Volumes Etano;% em Volumes Propano;% em Volumes Iso-Butano;% em Volumes Butano;% em Volumes Iso-Pentano;% em Volumes n-Pentano;% em Volumes Hexanos;% em Volumes Heptanos;% em Volumes Octanos;% em Volumes Nonanos;% em Volumes Decanos;% em Volumes Undecanos;% em Volumes Oxigênio;% em Volumes Nitrogênio;% em Volumes Gás Carbônico;Densidade GLP Gás;Densidade GLP Líquido;PCS GP(kJ/m³);Data de atualização
Sergipe;Sergipe;9-CP-597-SE;9CP  0597  SE;CARMÓPOLIS;Carmo;480000038479714;2023/05;13,528;0;13,528;0,0009;0;0,0009;0,028;334,0232;Estação Coletora de Oiteirinhos I;INSTALACAO EMB/DESEMB;735;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;10/07/2023 02:36
Sergipe;Sergipe;9-CP-509-SE;9CP  0509  SE;CARMÓPOLIS;Carmo;480000038479714;2023/05;3,5771;0;3,5771;0,0002;0;0,0002;0,007;308,6424;Estação Coletora de Nova Magalhães;INSTALACAO EMB/DESEMB;561;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;10/07/2023 02:36
Rio Grande do Norte;Potiguar;7-BVS-42-RN;7BVS 0042  RN;BENFICA;3R Potiguar;4861000400398;2023/05;6,9245;0;6,9245;0,0187;0;0,0187;0,572;181,7027;Estação Coletora Central de Benfica;INSTALACAO EMB/DESEMB;742;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;10/07/2023 02:36
Rio Grande do Norte;Potiguar;1-BRSA-1000-RN;1CS2RN;PATURI;Potiguar E&P S.A.;48610001503200997;2023/05;24,7758;0;24,7758;0,0311;0;0,0311;0,965;81,4415;Ponto de Coleta Cordão de Sombra (TLD 1BRSA1000RN);INSTALACAO EMB/DESEMB;741;;;;< ºC;%;;%;> ºC;%;89,3519;3,6438;2,1064;0,5252;0,657;0,2373;0,2243;0,2086;0,1143;0,0264;0,0008;0;0;0,0059;2,6684;0,2297;2,04749;533,72615;37666,8475;10/07/2023 02:36
Sergipe;Sergipe;7-CP-56-SE;7CP  0056  SE;CARMÓPOLIS;Carmo;480000038479714;2023/05;13,5121;0;13,5121;0,0009;0;0,0009;0,028;826,2505;Estação Coletora de Panelas;INSTALACAO EMB/DESEMB;734;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;10/07/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-835-RN;7CAM835RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/05;0,7503;0;0,7503;0,0001;0;0,0001;0,003;33,2169;Estação Coletora Canto do Amaro J;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;10/07/2023 02:36
Rio Grande do Norte;Potiguar;7-FP-211-RN;7FP  0211  RN;FAZENDA POCINHO;3R Potiguar;480000037999773;2023/05;1,2517;0;1,2517;0,0274;0;0,0274;0,85;40,7399;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;734;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-PTR-3-RN;7PTR3RN;PATURI;Potiguar E&P S.A.;48610001503200997;2023/05;17,5494;0;17,5494;0,0003;0;0,0003;0,009;201,8246;Ponto de Coleta Cordão de Sombra (TLD 1BRSA1000RN);INSTALACAO EMB/DESEMB;733;;;;< ºC;%;;%;> ºC;%;89,3519;3,6438;2,1064;0,5252;0,657;0,2373;0,2243;0,2086;0,1143;0,0264;0,0008;0;0;0,0059;2,6684;0,2297;2,04749;533,72615;37666,8475;10/07/2023 02:36
Sergipe;Sergipe;7-CP-1602D-SE;7CP1602DSE;CARMÓPOLIS;Carmo;480000038479714;2023/05;13,2555;0;13,2555;0,0009;0;0,0009;0,027;1268,6287;Estação Coletora de Jericó;INSTALACAO EMB/DESEMB;693;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;10/07/2023 02:36
Sergipe;Sergipe;7-CP-1296-SE;7CP  1296  SE;CARMÓPOLIS;Carmo;480000038479714;2023/05;3,4452;0;3,4452;0,0001;0;0,0001;0,004;152,4595;Estação Coletora de Santa Barbara;INSTALACAO EMB/DESEMB;360;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;10/07/2023 02:36
Rio Grande do Norte;Potiguar;7-REP-66-RN;7REP 0066  RN;BENFICA;3R Potiguar;4861000400398;2023/05;10,0544;0;10,0544;0,043;0;0,043;1,316;1036,4826;Est.Colet.A Redonda Profunda - Cpo. Red. Prof.;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;10/07/2023 02:36
Rio Grande do Norte;Potiguar;7-TM-7-RN;7TM  0007  RN;TRÊS MARIAS;Potiguar E&P S.A.;480000038329747;2023/05;24,8669;0;24,8669;0,075;0;0,075;2,326;1152,0203;Estação Coletora Três Marias/Fazenda Malaquias;INSTALACAO EMB/DESEMB;737;;;;< ºC;%;;%;> ºC;%;63,168;0,2304;0,394;1,2512;2,5625;1,4352;1,5261;1,0473;0,4742;0,1628;0,0149;0;0;0,3059;23,7638;3,6637;2,36904;572,18378;26309,0136;10/07/2023 02:36
Sergipe;Sergipe;9-CP-620-SE;9CP  0620  SE;CARMÓPOLIS;Carmo;480000038479714;2023/05;13,1315;0;13,1315;0,0009;0;0,0009;0,027;182,61;Estação Coletora de Nova Magalhães;INSTALACAO EMB/DESEMB;713;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;10/07/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-844D-RN;7CAM844DRN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/05;5,5586;0;5,5586;0,0009;0;0,0009;0,026;103,7011;Estação Coletora Alto da Pedra B;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;10/07/2023 02:36
Rio Grande do Norte;Potiguar;7-FP-282-RN;7FP282RN;FAZENDA POCINHO;3R Potiguar;480000037999773;2023/05;3,5397;0;3,5397;0,0775;0;0,0775;2,403;259,0525;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;734;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-UPN-37-RN;7UPN 0037  RN;UPANEMA;Potiguar E&P S.A.;480000038339718;2023/05;0,1045;0;0,1045;2,4981;0;2,4981;77,215;6,906;Estação Coletora de Upanema;INSTALACAO EMB/DESEMB;744;;;;< ºC;%;;%;> ºC;%;89,3519;3,6438;2,1064;0,5252;0,657;0,2373;0,2243;0,2086;0,1143;0,0264;0,0008;0;0;0,0059;2,6684;0,2297;2,04749;533,72615;37666,8475;10/07/2023 02:36
Sergipe;Sergipe;9-CP-718-SE;9CP  0718  SE;CARMÓPOLIS;Carmo;480000038479714;2023/05;13,1049;0;13,1049;0,0196;0;0,0196;0,609;219,8021;Estação Coletora de Jericó;INSTALACAO EMB/DESEMB;431;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;10/07/2023 02:36
Sergipe;Sergipe;7-CP-204-SE;7CP  0204  SE;CARMÓPOLIS;Carmo;480000038479714;2023/05;3,419;0;3,419;0,0001;0;0,0001;0,004;30,3293;Estação Coletora de Santa Barbara;INSTALACAO EMB/DESEMB;260;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;10/07/2023 02:36
Rio Grande do Norte;Potiguar;7-REP-64-RN;7REP 0064  RN;BENFICA;3R Potiguar;4861000400398;2023/05;1,5442;0;1,5442;0,0065;0;0,0065;0,198;245,6745;Est.Colet.A Redonda Profunda - Cpo. Red. Prof.;INSTALACAO EMB/DESEMB;559;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;10/07/2023 02:36
Rio Grande do Norte;Potiguar;7-UPN-19-RN;7UPN 0019  RN;UPANEMA;Potiguar E&P S.A.;480000038339718;2023/05;46,8134;0;46,8134;0,0958;0;0,0958;2,96;39,893;Estação Coletora de Upanema;INSTALACAO EMB/DESEMB;739;;;;< ºC;%;;%;> ºC;%;89,3519;3,6438;2,1064;0,5252;0,657;0,2373;0,2243;0,2086;0,1143;0,0264;0,0008;0;0;0,0059;2,6684;0,2297;2,04749;533,72615;37666,8475;10/07/2023 02:36
Sergipe;Sergipe;7-CP-215-SE;7CP  0215  SE;CARMÓPOLIS;Carmo;480000038479714;2023/05;13,0148;0;13,0148;0,0009;0;0,0009;0,027;332,2728;Estação Coletora de Entre Rios;INSTALACAO EMB/DESEMB;557;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;10/07/2023 02:36
Sergipe;Sergipe;9-CP-970-SE;9CP  0970  SE;CARMÓPOLIS;Carmo;480000038479714;2023/05;10,0968;0;10,0968;0,0007;0;0,0007;0,021;140,4894;Estação Coletora de Mercês;INSTALACAO EMB/DESEMB;366;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;10/07/2023 02:36
Alagoas;Alagoas;3-PIR-52-AL;3PIR 0052  AL;PILAR;Origem Alagoas;480000038599701;2023/05;0;92,855;92,855;0;75,5512;75,5512;2342,087;18,7574;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;732;2017/02;Alagoano;40,8;< 210ºC;30.74%;210ºC a 500ºC;48.66%;> 500ºC;20.6%;83,86;8,06;2,93;0,52;0,92;0,32;0,34;0,33;0,2;0,02;0;0;0;0;1,92;0,58;2,03026;531,65028;39162,9676;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-UPN-13-RN;7UPN 0013  RN;UPANEMA;Potiguar E&P S.A.;480000038339718;2023/05;5,6572;0;5,6572;0,0624;0;0,0624;1,927;124,6916;Estação Coletora de Upanema;INSTALACAO EMB/DESEMB;417;;;;< ºC;%;;%;> ºC;%;89,3519;3,6438;2,1064;0,5252;0,657;0,2373;0,2243;0,2086;0,1143;0,0264;0,0008;0;0;0,0059;2,6684;0,2297;2,04749;533,72615;37666,8475;10/07/2023 02:36
Sergipe;Sergipe;7-CP-1367D-SE;7CP  1367D SE;CARMÓPOLIS;Carmo;480000038479714;2023/05;13,0138;0;13,0138;0,1432;0;0,1432;4,44;459,0894;Estação Coletora de Jericó;INSTALACAO EMB/DESEMB;744;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;10/07/2023 02:36
Sergipe;Sergipe;9-CP-958-SE;9CP  0958  SE;CARMÓPOLIS;Carmo;480000038479714;2023/05;3,3847;0;3,3847;0,0164;0;0,0164;0,508;125,5397;Estação Coletora de Jericó;INSTALACAO EMB/DESEMB;409;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;10/07/2023 02:36
Rio Grande do Norte;Potiguar;7-REP-46-RN;7REP 0046  RN;BENFICA;3R Potiguar;4861000400398;2023/05;1,1078;0;1,1078;0,0047;0;0,0047;0,145;98,3517;Est.Colet.A Redonda Profunda - Cpo. Red. Prof.;INSTALACAO EMB/DESEMB;99;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;10/07/2023 02:36
Rio Grande do Norte;Potiguar;7-UPN-17-RN;7UPN 0017  RN;UPANEMA;Potiguar E&P S.A.;480000038339718;2023/05;0;2,3104;2,3104;0;0,4091;0,4091;12,646;0,0077;Estação Coletora de Upanema;INSTALACAO EMB/DESEMB;91;;;;< ºC;%;;%;> ºC;%;89,3519;3,6438;2,1064;0,5252;0,657;0,2373;0,2243;0,2086;0,1143;0,0264;0,0008;0;0;0,0059;2,6684;0,2297;2,04749;533,72615;37666,8475;10/07/2023 02:36
Sergipe;Sergipe;7-CP-1578D-SE;7CP1578DSE;CARMÓPOLIS;Carmo;480000038479714;2023/05;13,01;0;13,01;0,235;0;0,235;7,284;780,1923;Estação Coletora de Jericó;INSTALACAO EMB/DESEMB;704;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;10/07/2023 02:36
Sergipe;Sergipe;8-CP-1476D-SE;8CP1476DSE;CARMÓPOLIS;Carmo;480000038479714;2023/05;10,054;0;10,054;0,0007;0;0,0007;0,021;447,5569;Estação Coletora de Nova Magalhães;INSTALACAO EMB/DESEMB;676;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;10/07/2023 02:36
Alagoas;Alagoas;7-PIR-24-AL;7PIR 0024  AL;PILAR;Origem Alagoas;480000038599701;2023/05;0;0;0;1,489;0;1,489;46,158;138,7589;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;244;2017/02;Alagoano;40,8;< 210ºC;30.74%;210ºC a 500ºC;48.66%;> 500ºC;20.6%;83,86;8,06;2,93;0,52;0,92;0,32;0,34;0,33;0,2;0,02;0;0;0;0;1,92;0,58;2,03026;531,65028;39162,9676;10/07/2023 02:35
Rio Grande do Norte;Potiguar;3-UPN-4-RN;3UPN 0004  RN;UPANEMA;Potiguar E&P S.A.;480000038339718;2023/05;1,3255;0;1,3255;0,3882;0;0,3882;11,997;0,0043;Estação Coletora de Upanema;INSTALACAO EMB/DESEMB;743;;;;< ºC;%;;%;> ºC;%;89,3519;3,6438;2,1064;0,5252;0,657;0,2373;0,2243;0,2086;0,1143;0,0264;0,0008;0;0;0,0059;2,6684;0,2297;2,04749;533,72615;37666,8475;10/07/2023 02:36
Sergipe;Sergipe;7-CP-690-SE;7CP  0690  SE;CARMÓPOLIS;Carmo;480000038479714;2023/05;12,956;0;12,956;0,0006;0;0,0006;0,02;12,2978;Estação Coletora de Sítio Novo;INSTALACAO EMB/DESEMB;742;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;10/07/2023 02:36
Sergipe;Sergipe;7-CP-1964D-SE;7CP1964DSE;CARMÓPOLIS;Carmo;480000038479714;2023/05;3,3701;0;3,3701;0,0002;0;0,0002;0,006;187,3456;Ponto de Coleta área do CP-0507;INSTALACAO EMB/DESEMB;646;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;10/07/2023 02:36
Alagoas;Alagoas;1-BRSA-935-AL;1BEL1AL;ARAPAÇU;Origem Alagoas;48610001547200917;2023/05;0;0;0;0;0;0;0;0;Estação Coletora de Furado;INSTALACAO EMB/DESEMB;0;;;;< ºC;%;;%;> ºC;%;79,22;9,55;4,58;0,79;1,33;0,45;0,41;0,42;0,12;0,15;0,01;0,01;0,02;0;2,37;0,57;2,0222;530,6904;39505,2565;10/07/2023 02:36
Rio Grande do Norte;Potiguar;1-UPN-1-RN;1UPN 0001  RN;UPANEMA;Potiguar E&P S.A.;480000038339718;2023/05;34,454;0;34,454;1,5599;0;1,5599;48,217;790,386;Estação Coletora de Upanema;INSTALACAO EMB/DESEMB;743;;;;< ºC;%;;%;> ºC;%;89,3519;3,6438;2,1064;0,5252;0,657;0,2373;0,2243;0,2086;0,1143;0,0264;0,0008;0;0;0,0059;2,6684;0,2297;2,04749;533,72615;37666,8475;10/07/2023 02:36
Sergipe;Sergipe;7-CP-1105-SE;7CP  1105  SE;CARMÓPOLIS;Carmo;480000038479714;2023/05;12,8637;0;12,8637;0,0009;0;0,0009;0,027;164,9633;Estação Coletora de Entre Rios;INSTALACAO EMB/DESEMB;586;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;10/07/2023 02:36
Sergipe;Sergipe;7-CP-515-SE;7CP  0515  SE;CARMÓPOLIS;Carmo;480000038479714;2023/05;5,8609;0;5,8609;0,0399;0;0,0399;1,236;217,8823;Estação Coletora de Oiteirinhos II;INSTALACAO EMB/DESEMB;627;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;10/07/2023 02:36
Alagoas;Alagoas;7-PIR-12-AL;7PIR 0012  AL;PILAR;Origem Alagoas;480000038599701;2023/05;0;0;0;4,1496;0;4,1496;128,637;0;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;742;2017/02;Alagoano;40,8;< 210ºC;30.74%;210ºC a 500ºC;48.66%;> 500ºC;20.6%;83,86;8,06;2,93;0,52;0,92;0,32;0,34;0,33;0,2;0,02;0;0;0;0;1,92;0,58;2,03026;531,65028;39162,9676;10/07/2023 02:35
Rio Grande do Norte;Potiguar;3-UPN-9-RN;3UPN 0009  RN;UPANEMA;Potiguar E&P S.A.;480000038339718;2023/05;0;16,8354;16,8354;0;4,4274;4,4274;136,848;0,5444;Estação Coletora de Upanema;INSTALACAO EMB/DESEMB;735;;;;< ºC;%;;%;> ºC;%;89,3519;3,6438;2,1064;0,5252;0,657;0,2373;0,2243;0,2086;0,1143;0,0264;0,0008;0;0;0,0059;2,6684;0,2297;2,04749;533,72615;37666,8475;10/07/2023 02:36
Sergipe;Sergipe;7-CP-1766D-SE;7CP1766DSE;CARMÓPOLIS;Carmo;480000038479714;2023/05;12,8493;0;12,8493;0,0009;0;0,0009;0,027;785,7186;Estação Coletora de Panelas;INSTALACAO EMB/DESEMB;698;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;10/07/2023 02:36
Sergipe;Sergipe;3-BRSA-1249-SE;3CP1956SE;CARMÓPOLIS;Carmo;480000038479714;2023/05;3,2535;0;3,2535;0,0002;0;0,0002;0,005;14,5905;Estação Coletora de Jordão;INSTALACAO EMB/DESEMB;374;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;10/07/2023 02:36
Espírito Santo;Espírito Santo;7-CG-4-ES;7CG  0004  ES;CAMPO GRANDE;Seacrest SPE Cricaré;480000037379716;2023/05;20,24;0;20,24;0,1803;0;0,1803;5,588;19,499;Tanque isolado CG4 (Campo Grande);INSTALACAO EMB/DESEMB;736;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;85,34;5,41;3,53;0,77;1,35;0,44;0,5;0,49;0,17;0,06;0,1;0;0;0;1,6;0,24;2,0573;534,89155;38656,2952;10/07/2023 02:36
Rio Grande do Norte;Potiguar;7-SBO-28-RN;7SBO0028RN;SABIÁ;Potiguar E&P S.A.;480000039169735;2023/05;10,8972;0;10,8972;0,0649;0;0,0649;2,012;3,8309;Ponto de Coleta do PA-1STAR10RN-POT-T-748;INSTALACAO EMB/DESEMB;731;;;;< ºC;%;;%;> ºC;%;97,07;0,481;0,057;0,216;0,141;0,18;0,094;0,139;0,094;0,039;0,017;0;0;0;1,047;0,425;2,34569;569,32906;37284,2239;10/07/2023 02:36
Sergipe;Sergipe;9-CP-860-SE;9CP  0860  SE;CARMÓPOLIS;Carmo;480000038479714;2023/05;12,7523;0;12,7523;0,231;0;0,231;7,162;197,7608;Estação Coletora de Jericó;INSTALACAO EMB/DESEMB;698;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;10/07/2023 02:36
Bahia;Recôncavo;1-VQ-1-BA;1VQ  0001  BA;VALE DO QUIRICÓ;Energizzi Energias;48610007063201791;2023/05;8,1849;0;8,1849;0,0976;0;0,0976;3,025;8,8301;Estação Coletora de Vale do Quirico;INSTALACAO EMB/DESEMB;744;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:36
Alagoas;Alagoas;7-PIR-11-AL;7PIR 0011  AL;PILAR;Origem Alagoas;480000038599701;2023/05;0;0;0;0;15,0411;15,0411;466,275;200,5372;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;710;2017/02;Alagoano;40,8;< 210ºC;30.74%;210ºC a 500ºC;48.66%;> 500ºC;20.6%;83,86;8,06;2,93;0,52;0,92;0,32;0,34;0,33;0,2;0,02;0;0;0;0;1,92;0,58;2,03026;531,65028;39162,9676;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-SBO-13-RN;7SBO0013RN;SABIÁ;Potiguar E&P S.A.;48610009128200516;2023/05;3,3523;0;3,3523;0,07;0;0,07;2,169;2,425;Ponto de Coleta do PA-1STAR10RN-POT-T-748;INSTALACAO EMB/DESEMB;729;;;;< ºC;%;;%;> ºC;%;97,07;0,481;0,057;0,216;0,141;0,18;0,094;0,139;0,094;0,039;0,017;0;0;0;1,047;0,425;2,34569;569,32906;37284,2239;10/07/2023 02:36
Sergipe;Sergipe;7-CP-1467-SE;7CP1467SE;CARMÓPOLIS;Carmo;480000038479714;2023/05;12,6165;0;12,6165;0,0008;0;0,0008;0,026;358,7265;Estação Coletora de Panelas;INSTALACAO EMB/DESEMB;742;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;10/07/2023 02:36
Bahia;Recôncavo;1-GPK-4D-BA;1-PRC-1D-BA;TIRIBA;Slim Drilling;48610010821201597;2023/05;203,3232;0;203,3232;1,0703;0;1,0703;33,18;0;Ponto de Coleta Praia dos Castelhanos;INSTALACAO EMB/DESEMB;744;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:36
